,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,level_0,index,song,artist,track_id
7675,0.654,0.966,0,-6.362,0,0.341,0.107,0.213,0.11,0.408,180.201,audio_features,6PkCrsCV8wWJDSP9XcEdjC,spotify:track:6PkCrsCV8wWJDSP9XcEdjC,https://api.spotify.com/v1/tracks/6PkCrsCV8wWJDSP9XcEdjC,https://api.spotify.com/v1/audio-analysis/6PkCrsCV8wWJDSP9XcEdjC,96073,4,7675,8401,Itchy Trigger Finger,CVPELLV,6PkCrsCV8wWJDSP9XcEdjC
7676,0.713,0.45,4,-9.327,0,0.0257,0.209,0.88,0.151,0.532,86.004,audio_features,4EM29o6NRkqkcGYZsVUdx5,spotify:track:4EM29o6NRkqkcGYZsVUdx5,https://api.spotify.com/v1/tracks/4EM29o6NRkqkcGYZsVUdx5,https://api.spotify.com/v1/audio-analysis/4EM29o6NRkqkcGYZsVUdx5,134651,4,7676,8402,Do Understand,Alex Dumpty,4EM29o6NRkqkcGYZsVUdx5
7677,0.737,0.512,6,-5.908,1,0.0533,0.00161,0.865,0.114,0.659,87.991,audio_features,5VyPn7VhYaBlhFJRp4OoLw,spotify:track:5VyPn7VhYaBlhFJRp4OoLw,https://api.spotify.com/v1/tracks/5VyPn7VhYaBlhFJRp4OoLw,https://api.spotify.com/v1/audio-analysis/5VyPn7VhYaBlhFJRp4OoLw,188182,4,7677,8403,Doping,DOPE90,5VyPn7VhYaBlhFJRp4OoLw
7678,0.718,0.829,1,-5.019,0,0.0374,0.152,0.897,0.109,0.934,82.015,audio_features,7KWsokmA24TGiU1BMAC6je,spotify:track:7KWsokmA24TGiU1BMAC6je,https://api.spotify.com/v1/tracks/7KWsokmA24TGiU1BMAC6je,https://api.spotify.com/v1/audio-analysis/7KWsokmA24TGiU1BMAC6je,318021,4,7678,8404,Dylan,Esther Cyb,7KWsokmA24TGiU1BMAC6je
7679,0.772,0.467,7,-9.721,0,0.231,0.649,0.872,0.104,0.169,87.974,audio_features,5up5Dz71Pju2BhK6NffTg8,spotify:track:5up5Dz71Pju2BhK6NffTg8,https://api.spotify.com/v1/tracks/5up5Dz71Pju2BhK6NffTg8,https://api.spotify.com/v1/audio-analysis/5up5Dz71Pju2BhK6NffTg8,160915,4,7679,8405,Lost World,Avatron,5up5Dz71Pju2BhK6NffTg8
7680,0.758,0.913,10,-6.45,0,0.0495,0.344,0.0508,0.0819,0.54,90.978,audio_features,4WJoNiRZ35DDsQINC2GXxd,spotify:track:4WJoNiRZ35DDsQINC2GXxd,https://api.spotify.com/v1/tracks/4WJoNiRZ35DDsQINC2GXxd,https://api.spotify.com/v1/audio-analysis/4WJoNiRZ35DDsQINC2GXxd,108132,4,7680,8406,Out of Control,Sepalot,4WJoNiRZ35DDsQINC2GXxd
7681,0.764,0.435,11,-7.312,0,0.148,0.852,0.9,0.0746,0.829,75.016,audio_features,6908A1nEezSYjpplzdfs2z,spotify:track:6908A1nEezSYjpplzdfs2z,https://api.spotify.com/v1/tracks/6908A1nEezSYjpplzdfs2z,https://api.spotify.com/v1/audio-analysis/6908A1nEezSYjpplzdfs2z,138000,4,7681,8407,Caminos,Rio Nilo,6908A1nEezSYjpplzdfs2z
7682,0.646,0.739,11,-4.265,0,0.174,0.884,0.0084,0.245,0.612,85.105,audio_features,4E60U6cA2viUVDFK66QYwi,spotify:track:4E60U6cA2viUVDFK66QYwi,https://api.spotify.com/v1/tracks/4E60U6cA2viUVDFK66QYwi,https://api.spotify.com/v1/audio-analysis/4E60U6cA2viUVDFK66QYwi,183000,4,7682,8408,MidnightBlue,NICKELMAN,4E60U6cA2viUVDFK66QYwi
7683,0.76,0.378,7,-11.719,0,0.0633,0.532,0.867,0.117,0.265,80.031,audio_features,7zqjFQqv1FEAv8nlEYLVoR,spotify:track:7zqjFQqv1FEAv8nlEYLVoR,https://api.spotify.com/v1/tracks/7zqjFQqv1FEAv8nlEYLVoR,https://api.spotify.com/v1/audio-analysis/7zqjFQqv1FEAv8nlEYLVoR,158159,4,7683,8409,Fixed Emotions,rec.memos,7zqjFQqv1FEAv8nlEYLVoR
7684,0.687,0.577,10,-7.801,0,0.0736,0.118,0.841,0.108,0.606,91.988,audio_features,2tW8wzVmE4NZNX2dCpDyz4,spotify:track:2tW8wzVmE4NZNX2dCpDyz4,https://api.spotify.com/v1/tracks/2tW8wzVmE4NZNX2dCpDyz4,https://api.spotify.com/v1/audio-analysis/2tW8wzVmE4NZNX2dCpDyz4,122609,4,7684,8410,rebounce,shamgang,2tW8wzVmE4NZNX2dCpDyz4
7685,0.643,0.396,10,-10.767,0,0.0866,0.00933,0.873,0.12,0.385,168.152,audio_features,3ZQzuwNNLstDqee25SQzCp,spotify:track:3ZQzuwNNLstDqee25SQzCp,https://api.spotify.com/v1/tracks/3ZQzuwNNLstDqee25SQzCp,https://api.spotify.com/v1/audio-analysis/3ZQzuwNNLstDqee25SQzCp,139460,4,7685,8411,D-Bounce,Bus Topp,3ZQzuwNNLstDqee25SQzCp
7686,0.675,0.381,0,-12.482,0,0.0453,0.0758,0.769,0.113,0.92,169.48,audio_features,1zKF974S6JmaaqX6SwUdnH,spotify:track:1zKF974S6JmaaqX6SwUdnH,https://api.spotify.com/v1/tracks/1zKF974S6JmaaqX6SwUdnH,https://api.spotify.com/v1/audio-analysis/1zKF974S6JmaaqX6SwUdnH,101055,4,7686,8412,Flunked,Pathos,1zKF974S6JmaaqX6SwUdnH
7687,0.748,0.591,2,-11.753,1,0.0548,0.0206,0.722,0.0529,0.681,80.019,audio_features,646uaJeMJuuwKA5u769awi,spotify:track:646uaJeMJuuwKA5u769awi,https://api.spotify.com/v1/tracks/646uaJeMJuuwKA5u769awi,https://api.spotify.com/v1/audio-analysis/646uaJeMJuuwKA5u769awi,217902,4,7687,8413,Higher,Nuble,646uaJeMJuuwKA5u769awi
7688,0.586,0.905,2,-5.666,1,0.07,0.0271,0.882,0.111,0.702,172.42,audio_features,7IRafpsoM8i4OirXU4olje,spotify:track:7IRafpsoM8i4OirXU4olje,https://api.spotify.com/v1/tracks/7IRafpsoM8i4OirXU4olje,https://api.spotify.com/v1/audio-analysis/7IRafpsoM8i4OirXU4olje,145886,4,7688,8414,Spin Cycle,Dylan Sitts,7IRafpsoM8i4OirXU4olje
7689,0.745,0.383,9,-17.446,1,0.0614,0.7,0.954,0.108,0.157,80.005,audio_features,6DTKZsmOR9drYUqPqxe48U,spotify:track:6DTKZsmOR9drYUqPqxe48U,https://api.spotify.com/v1/tracks/6DTKZsmOR9drYUqPqxe48U,https://api.spotify.com/v1/audio-analysis/6DTKZsmOR9drYUqPqxe48U,149831,4,7689,8415,Painting My Thoughts,Obie Hans,6DTKZsmOR9drYUqPqxe48U
7690,0.745,0.377,10,-10.774,0,0.223,0.183,0.781,0.247,0.361,171.894,audio_features,7vIxfxNI94g3qeGJ6xoJBA,spotify:track:7vIxfxNI94g3qeGJ6xoJBA,https://api.spotify.com/v1/tracks/7vIxfxNI94g3qeGJ6xoJBA,https://api.spotify.com/v1/audio-analysis/7vIxfxNI94g3qeGJ6xoJBA,119079,4,7690,8416,Watanabe,KLIM,7vIxfxNI94g3qeGJ6xoJBA
7691,0.748,0.247,6,-14.915,0,0.0781,0.121,0.46,0.0952,0.5,90.013,audio_features,2CEKenDIPepmr8rdOhfilr,spotify:track:2CEKenDIPepmr8rdOhfilr,https://api.spotify.com/v1/tracks/2CEKenDIPepmr8rdOhfilr,https://api.spotify.com/v1/audio-analysis/2CEKenDIPepmr8rdOhfilr,117333,4,7691,8417,Wax Poetry,Dazik69,2CEKenDIPepmr8rdOhfilr
7692,0.658,0.607,5,-5.146,0,0.0743,0.0153,0.654,0.12,0.474,81.963,audio_features,45WLGoZ4j4x7jFBRZzrzcR,spotify:track:45WLGoZ4j4x7jFBRZzrzcR,https://api.spotify.com/v1/tracks/45WLGoZ4j4x7jFBRZzrzcR,https://api.spotify.com/v1/audio-analysis/45WLGoZ4j4x7jFBRZzrzcR,190976,4,7692,8418,Priddy,Fasion,45WLGoZ4j4x7jFBRZzrzcR
7693,0.641,0.491,8,-8.663,1,0.0449,0.0161,0.872,0.242,0.768,182.081,audio_features,15mn6DKfYvoLRnu89LFDXJ,spotify:track:15mn6DKfYvoLRnu89LFDXJ,https://api.spotify.com/v1/tracks/15mn6DKfYvoLRnu89LFDXJ,https://api.spotify.com/v1/audio-analysis/15mn6DKfYvoLRnu89LFDXJ,132558,4,7693,8419,Miles,Soulmade,15mn6DKfYvoLRnu89LFDXJ
7694,0.41,0.665,11,-8.773,1,0.127,0.00482,0.628,0.502,0.899,182.517,audio_features,2PmHbcDaBmWr3OmoD09vTd,spotify:track:2PmHbcDaBmWr3OmoD09vTd,https://api.spotify.com/v1/tracks/2PmHbcDaBmWr3OmoD09vTd,https://api.spotify.com/v1/audio-analysis/2PmHbcDaBmWr3OmoD09vTd,92898,4,7694,8420,Trillest,isaintjames,2PmHbcDaBmWr3OmoD09vTd
7695,0.846,0.328,10,-8.676,0,0.0592,0.0652,0.889,0.0744,0.333,79.981,audio_features,5235VAsve3HlQYNQpqqCkh,spotify:track:5235VAsve3HlQYNQpqqCkh,https://api.spotify.com/v1/tracks/5235VAsve3HlQYNQpqqCkh,https://api.spotify.com/v1/audio-analysis/5235VAsve3HlQYNQpqqCkh,132000,4,7695,8421,Marigold Express,ViVi Lollypop,5235VAsve3HlQYNQpqqCkh
7696,0.744,0.225,10,-12.568,0,0.0951,0.063,0.431,0.128,0.892,82.975,audio_features,19YhmYCO7Z66xXQH8Cp1sG,spotify:track:19YhmYCO7Z66xXQH8Cp1sG,https://api.spotify.com/v1/tracks/19YhmYCO7Z66xXQH8Cp1sG,https://api.spotify.com/v1/audio-analysis/19YhmYCO7Z66xXQH8Cp1sG,114239,4,7696,8422,Dig It,The Samplers,19YhmYCO7Z66xXQH8Cp1sG
7697,0.499,0.458,11,-6.757,0,0.127,0.717,0.909,0.0969,0.445,83.472,audio_features,2go8ClPo7rUZiVwTYjslUO,spotify:track:2go8ClPo7rUZiVwTYjslUO,https://api.spotify.com/v1/tracks/2go8ClPo7rUZiVwTYjslUO,https://api.spotify.com/v1/audio-analysis/2go8ClPo7rUZiVwTYjslUO,223190,4,7697,8423,McCoy,Swans of London,2go8ClPo7rUZiVwTYjslUO
7698,0.691,0.656,8,-7.741,0,0.121,0.000575,0.935,0.073,0.702,187.75,audio_features,6agh6N2v8Elw1bWbTZFXP1,spotify:track:6agh6N2v8Elw1bWbTZFXP1,https://api.spotify.com/v1/tracks/6agh6N2v8Elw1bWbTZFXP1,https://api.spotify.com/v1/audio-analysis/6agh6N2v8Elw1bWbTZFXP1,210227,4,7698,8424,Iced Down Medallions [Instrumental],Royal Flush,6agh6N2v8Elw1bWbTZFXP1
7699,0.495,0.235,9,-15.527,0,0.0721,0.626,0.0,0.108,0.255,177.238,audio_features,604lbgaOzrUCfnNQajy8dS,spotify:track:604lbgaOzrUCfnNQajy8dS,https://api.spotify.com/v1/tracks/604lbgaOzrUCfnNQajy8dS,https://api.spotify.com/v1/audio-analysis/604lbgaOzrUCfnNQajy8dS,259898,4,7699,8425,Didn't You Hear?,Graphwize,604lbgaOzrUCfnNQajy8dS
7700,0.674,0.365,10,-12.642,0,0.125,0.126,0.929,0.171,0.509,79.995,audio_features,7EXuUIbqpxoeEnH0D2cvBw,spotify:track:7EXuUIbqpxoeEnH0D2cvBw,https://api.spotify.com/v1/tracks/7EXuUIbqpxoeEnH0D2cvBw,https://api.spotify.com/v1/audio-analysis/7EXuUIbqpxoeEnH0D2cvBw,87000,4,7700,8426,Second Flat,Green Balloon,7EXuUIbqpxoeEnH0D2cvBw
7701,0.743,0.516,0,-7.565,1,0.103,0.51,0.882,0.153,0.383,179.956,audio_features,5rxier09NkNgBJyJWKTeuz,spotify:track:5rxier09NkNgBJyJWKTeuz,https://api.spotify.com/v1/tracks/5rxier09NkNgBJyJWKTeuz,https://api.spotify.com/v1/audio-analysis/5rxier09NkNgBJyJWKTeuz,130667,4,7701,8427,Coolin',_91nova,5rxier09NkNgBJyJWKTeuz
7702,0.828,0.299,9,-5.761,1,0.0603,0.797,0.908,0.115,0.398,85.986,audio_features,2aW6bhzUQ53imrld5G8VKY,spotify:track:2aW6bhzUQ53imrld5G8VKY,https://api.spotify.com/v1/tracks/2aW6bhzUQ53imrld5G8VKY,https://api.spotify.com/v1/audio-analysis/2aW6bhzUQ53imrld5G8VKY,178605,4,7702,8428,Renegades,Sleepy Tigers,2aW6bhzUQ53imrld5G8VKY
7703,0.809,0.579,9,-6.06,0,0.0354,0.0408,0.859,0.135,0.883,90.03,audio_features,5qAMzYboDI67hvcB5MSXNz,spotify:track:5qAMzYboDI67hvcB5MSXNz,https://api.spotify.com/v1/tracks/5qAMzYboDI67hvcB5MSXNz,https://api.spotify.com/v1/audio-analysis/5qAMzYboDI67hvcB5MSXNz,130667,4,7703,8429,The Post,_91nova,5qAMzYboDI67hvcB5MSXNz
7704,0.786,0.289,3,-13.531,0,0.145,0.479,0.312,0.272,0.233,90.522,audio_features,1XDqCTvcNdBlTInzddQ568,spotify:track:1XDqCTvcNdBlTInzddQ568,https://api.spotify.com/v1/tracks/1XDqCTvcNdBlTInzddQ568,https://api.spotify.com/v1/audio-analysis/1XDqCTvcNdBlTInzddQ568,249641,4,7704,8430,Streuende Hunde,FLAME,1XDqCTvcNdBlTInzddQ568
7705,0.772,0.49,10,-8.165,0,0.0501,0.0485,0.849,0.12,0.394,93.04,audio_features,7uVJflRdFQdUOiZiUVLSYJ,spotify:track:7uVJflRdFQdUOiZiUVLSYJ,https://api.spotify.com/v1/tracks/7uVJflRdFQdUOiZiUVLSYJ,https://api.spotify.com/v1/audio-analysis/7uVJflRdFQdUOiZiUVLSYJ,147042,4,7705,8431,Queens,Dylan Sitts,7uVJflRdFQdUOiZiUVLSYJ
7706,0.598,0.424,1,-12.406,1,0.0734,0.0199,0.816,0.0748,0.311,171.44,audio_features,6ibi48DPWz04U2lTWp3G8o,spotify:track:6ibi48DPWz04U2lTWp3G8o,https://api.spotify.com/v1/tracks/6ibi48DPWz04U2lTWp3G8o,https://api.spotify.com/v1/audio-analysis/6ibi48DPWz04U2lTWp3G8o,83721,4,7706,8432,Authentic,Crate Diggers,6ibi48DPWz04U2lTWp3G8o
7707,0.646,0.635,2,-7.835,1,0.0293,0.0298,0.919,0.167,0.653,89.997,audio_features,034s5MPRbS4Ii8lpZoWNY2,spotify:track:034s5MPRbS4Ii8lpZoWNY2,https://api.spotify.com/v1/tracks/034s5MPRbS4Ii8lpZoWNY2,https://api.spotify.com/v1/audio-analysis/034s5MPRbS4Ii8lpZoWNY2,84035,4,7707,8433,Goodies,Psychedelicatessen,034s5MPRbS4Ii8lpZoWNY2
7708,0.651,0.455,2,-12.965,0,0.106,0.0495,0.875,0.111,0.0399,170.033,audio_features,2EroBxY4W8upCJjPw1BLgy,spotify:track:2EroBxY4W8upCJjPw1BLgy,https://api.spotify.com/v1/tracks/2EroBxY4W8upCJjPw1BLgy,https://api.spotify.com/v1/audio-analysis/2EroBxY4W8upCJjPw1BLgy,158647,4,7708,8434,Keeping it Simple,ps-www,2EroBxY4W8upCJjPw1BLgy
7709,0.692,0.137,1,-15.595,0,0.0389,0.87,0.775,0.104,0.0756,85.995,audio_features,5ky4WPvi6mxjRpoW0CNFxV,spotify:track:5ky4WPvi6mxjRpoW0CNFxV,https://api.spotify.com/v1/tracks/5ky4WPvi6mxjRpoW0CNFxV,https://api.spotify.com/v1/audio-analysis/5ky4WPvi6mxjRpoW0CNFxV,111686,4,7709,8435,Square Pusher,Elisey,5ky4WPvi6mxjRpoW0CNFxV
7710,0.82,0.61,4,-10.249,0,0.035,0.278,0.855,0.098,0.936,160.103,audio_features,5YsdcIOa9LYt9ac7mtlcle,spotify:track:5YsdcIOa9LYt9ac7mtlcle,https://api.spotify.com/v1/tracks/5YsdcIOa9LYt9ac7mtlcle,https://api.spotify.com/v1/audio-analysis/5YsdcIOa9LYt9ac7mtlcle,72000,4,7710,8436,Pool Party,Gold School,5YsdcIOa9LYt9ac7mtlcle
7711,0.741,0.611,0,-10.204,1,0.0753,0.00874,0.895,0.0779,0.651,89.969,audio_features,5nE9gaiJjeO8Hk2cOyMLnH,spotify:track:5nE9gaiJjeO8Hk2cOyMLnH,https://api.spotify.com/v1/tracks/5nE9gaiJjeO8Hk2cOyMLnH,https://api.spotify.com/v1/audio-analysis/5nE9gaiJjeO8Hk2cOyMLnH,68667,4,7711,8437,2 Da Rhythm,Beat Oven,5nE9gaiJjeO8Hk2cOyMLnH
7712,0.798,0.319,8,-15.061,1,0.0674,0.0101,0.915,0.0975,0.922,92.981,audio_features,5AFPlDsgf5GGuET3M2myGC,spotify:track:5AFPlDsgf5GGuET3M2myGC,https://api.spotify.com/v1/tracks/5AFPlDsgf5GGuET3M2myGC,https://api.spotify.com/v1/audio-analysis/5AFPlDsgf5GGuET3M2myGC,188749,4,7712,8438,Dream Big,DJ Agent M,5AFPlDsgf5GGuET3M2myGC
7713,0.613,0.549,11,-10.679,1,0.0353,0.598,0.884,0.103,0.141,89.985,audio_features,5NuVAK4UqklSQMOQ1E5CJe,spotify:track:5NuVAK4UqklSQMOQ1E5CJe,https://api.spotify.com/v1/tracks/5NuVAK4UqklSQMOQ1E5CJe,https://api.spotify.com/v1/audio-analysis/5NuVAK4UqklSQMOQ1E5CJe,176000,4,7713,8439,Mobilize,Keyser Dope,5NuVAK4UqklSQMOQ1E5CJe
7714,0.667,0.837,9,-9.179,0,0.112,0.0404,0.882,0.077,0.543,93.023,audio_features,2SHOKzFqELTLPVnmVAUH2u,spotify:track:2SHOKzFqELTLPVnmVAUH2u,https://api.spotify.com/v1/tracks/2SHOKzFqELTLPVnmVAUH2u,https://api.spotify.com/v1/audio-analysis/2SHOKzFqELTLPVnmVAUH2u,203200,4,7714,8441,Cruise,Trap McGrady,2SHOKzFqELTLPVnmVAUH2u
7715,0.754,0.414,10,-7.372,1,0.13,0.0371,0.791,0.11,0.122,169.939,audio_features,1toZcQ10Fj2q2kFlM6f7e3,spotify:track:1toZcQ10Fj2q2kFlM6f7e3,https://api.spotify.com/v1/tracks/1toZcQ10Fj2q2kFlM6f7e3,https://api.spotify.com/v1/audio-analysis/1toZcQ10Fj2q2kFlM6f7e3,68823,4,7715,8442,Old Enough To Party,Beat Oven,1toZcQ10Fj2q2kFlM6f7e3
7716,0.712,0.572,6,-9.343,1,0.0813,0.00065,0.845,0.113,0.966,92.218,audio_features,1oSACtYTXU47tpiYnPAgt5,spotify:track:1oSACtYTXU47tpiYnPAgt5,https://api.spotify.com/v1/tracks/1oSACtYTXU47tpiYnPAgt5,https://api.spotify.com/v1/audio-analysis/1oSACtYTXU47tpiYnPAgt5,157500,4,7716,8443,Classic,Tony Bones The Producer,1oSACtYTXU47tpiYnPAgt5
7717,0.708,0.668,1,-8.252,1,0.0902,0.0732,0.747,0.0775,0.636,165.958,audio_features,4zDcINxFFVDoydWC6aTnGu,spotify:track:4zDcINxFFVDoydWC6aTnGu,https://api.spotify.com/v1/tracks/4zDcINxFFVDoydWC6aTnGu,https://api.spotify.com/v1/audio-analysis/4zDcINxFFVDoydWC6aTnGu,87289,4,7717,8444,Yoshi,FreakBeats,4zDcINxFFVDoydWC6aTnGu
7718,0.722,0.742,1,-6.448,1,0.162,0.295,0.913,0.044,0.913,172.003,audio_features,3vups9HViwfaDeYSzvwo7m,spotify:track:3vups9HViwfaDeYSzvwo7m,https://api.spotify.com/v1/tracks/3vups9HViwfaDeYSzvwo7m,https://api.spotify.com/v1/audio-analysis/3vups9HViwfaDeYSzvwo7m,103605,4,7718,8445,Tunnels,Garnishes,3vups9HViwfaDeYSzvwo7m
7719,0.723,0.371,11,-9.422,0,0.0883,0.165,0.792,0.111,0.593,79.993,audio_features,0x3XY7kRyWc2V42noCB2x3,spotify:track:0x3XY7kRyWc2V42noCB2x3,https://api.spotify.com/v1/tracks/0x3XY7kRyWc2V42noCB2x3,https://api.spotify.com/v1/audio-analysis/0x3XY7kRyWc2V42noCB2x3,71679,4,7719,8448,Dirty Streets,Nostalgique,0x3XY7kRyWc2V42noCB2x3
7720,0.768,0.169,10,-12.003,0,0.058,0.941,0.842,0.132,0.372,77.997,audio_features,7m9L3LHhO1ALNXUJ7m9K04,spotify:track:7m9L3LHhO1ALNXUJ7m9K04,https://api.spotify.com/v1/tracks/7m9L3LHhO1ALNXUJ7m9K04,https://api.spotify.com/v1/audio-analysis/7m9L3LHhO1ALNXUJ7m9K04,187700,4,7720,8450,Slow Down,HPY DAYZ,7m9L3LHhO1ALNXUJ7m9K04
7721,0.675,0.492,9,-8.569,0,0.064,0.42,0.904,0.107,0.418,74.993,audio_features,7oXoDdKmi5HInxlcAkBHGr,spotify:track:7oXoDdKmi5HInxlcAkBHGr,https://api.spotify.com/v1/tracks/7oXoDdKmi5HInxlcAkBHGr,https://api.spotify.com/v1/audio-analysis/7oXoDdKmi5HInxlcAkBHGr,128800,4,7721,8451,Beach Cruizer,Derivata,7oXoDdKmi5HInxlcAkBHGr
7722,0.633,0.498,9,-9.812,1,0.0311,0.535,0.768,0.153,0.233,80.035,audio_features,2MVpsdNyF4sBUFZ3LuP592,spotify:track:2MVpsdNyF4sBUFZ3LuP592,https://api.spotify.com/v1/tracks/2MVpsdNyF4sBUFZ3LuP592,https://api.spotify.com/v1/audio-analysis/2MVpsdNyF4sBUFZ3LuP592,117000,4,7722,8452,Playful,Miss Sangria,2MVpsdNyF4sBUFZ3LuP592
7723,0.614,0.67,8,-12.307,0,0.0513,0.226,0.853,0.368,0.373,86.012,audio_features,1qQgYfb28afmiq0G3ecxWj,spotify:track:1qQgYfb28afmiq0G3ecxWj,https://api.spotify.com/v1/tracks/1qQgYfb28afmiq0G3ecxWj,https://api.spotify.com/v1/audio-analysis/1qQgYfb28afmiq0G3ecxWj,84637,4,7723,8453,93.,yeyts.,1qQgYfb28afmiq0G3ecxWj
7724,0.787,0.278,0,-10.437,1,0.189,0.754,0.0951,0.307,0.445,81.964,audio_features,3YKV8PdSfcaBVQ1hdPLiZK,spotify:track:3YKV8PdSfcaBVQ1hdPLiZK,https://api.spotify.com/v1/tracks/3YKV8PdSfcaBVQ1hdPLiZK,https://api.spotify.com/v1/audio-analysis/3YKV8PdSfcaBVQ1hdPLiZK,183659,4,7724,8454,How Is It?,Lightslope,3YKV8PdSfcaBVQ1hdPLiZK
7725,0.56,0.608,4,-10.792,1,0.0319,0.00224,0.879,0.0786,0.311,94.971,audio_features,0dcNLhcMbcFd1eduLDNuNT,spotify:track:0dcNLhcMbcFd1eduLDNuNT,https://api.spotify.com/v1/tracks/0dcNLhcMbcFd1eduLDNuNT,https://api.spotify.com/v1/audio-analysis/0dcNLhcMbcFd1eduLDNuNT,128808,4,7725,8455,Key Credit,xJ-Will,0dcNLhcMbcFd1eduLDNuNT
7726,0.714,0.204,1,-11.756,1,0.201,0.349,0.908,0.115,0.497,81.005,audio_features,0S93H7eyA5mCZdjrZAk85p,spotify:track:0S93H7eyA5mCZdjrZAk85p,https://api.spotify.com/v1/tracks/0S93H7eyA5mCZdjrZAk85p,https://api.spotify.com/v1/audio-analysis/0S93H7eyA5mCZdjrZAk85p,84653,4,7726,8456,Ingleside,90sFlav,0S93H7eyA5mCZdjrZAk85p
7727,0.841,0.211,9,-13.502,0,0.0795,0.411,0.0215,0.111,0.65,89.972,audio_features,1hccHdv4Vb713T0cRgVg5l,spotify:track:1hccHdv4Vb713T0cRgVg5l,https://api.spotify.com/v1/tracks/1hccHdv4Vb713T0cRgVg5l,https://api.spotify.com/v1/audio-analysis/1hccHdv4Vb713T0cRgVg5l,92000,4,7727,8457,shogun,class e,1hccHdv4Vb713T0cRgVg5l
7728,0.32,0.703,4,-6.643,0,0.648,0.231,0.061,0.363,0.715,165.946,audio_features,50eSk8PGIs5Io8CGDJESmR,spotify:track:50eSk8PGIs5Io8CGDJESmR,https://api.spotify.com/v1/tracks/50eSk8PGIs5Io8CGDJESmR,https://api.spotify.com/v1/audio-analysis/50eSk8PGIs5Io8CGDJESmR,176186,4,7728,8458,9th Power,Henyao,50eSk8PGIs5Io8CGDJESmR
7729,0.653,0.855,10,-4.609,0,0.0306,0.00441,0.817,0.195,0.495,90.008,audio_features,6uxlDRHd9HS6zdpQo1cqP8,spotify:track:6uxlDRHd9HS6zdpQo1cqP8,https://api.spotify.com/v1/tracks/6uxlDRHd9HS6zdpQo1cqP8,https://api.spotify.com/v1/audio-analysis/6uxlDRHd9HS6zdpQo1cqP8,203181,4,7729,8459,Hot End,Karmawin,6uxlDRHd9HS6zdpQo1cqP8
7730,0.716,0.377,10,-11.603,1,0.0603,0.241,0.854,0.124,0.389,137.949,audio_features,34G1g2Xo9Q9xbZMvsi2bBJ,spotify:track:34G1g2Xo9Q9xbZMvsi2bBJ,https://api.spotify.com/v1/tracks/34G1g2Xo9Q9xbZMvsi2bBJ,https://api.spotify.com/v1/audio-analysis/34G1g2Xo9Q9xbZMvsi2bBJ,116176,4,7730,8460,Smeegoll,Clush,34G1g2Xo9Q9xbZMvsi2bBJ
7731,0.729,0.658,1,-8.051,0,0.0775,0.00415,0.952,0.103,0.846,88.217,audio_features,3cGsZfkkOS0qSmRsq4Ewte,spotify:track:3cGsZfkkOS0qSmRsq4Ewte,https://api.spotify.com/v1/tracks/3cGsZfkkOS0qSmRsq4Ewte,https://api.spotify.com/v1/audio-analysis/3cGsZfkkOS0qSmRsq4Ewte,87098,4,7731,8461,All About It,Khrysis,3cGsZfkkOS0qSmRsq4Ewte
7732,0.741,0.435,10,-9.699,0,0.0514,0.361,0.864,0.122,0.711,106.949,audio_features,0gKyWgzseo8C7kLhZ4lMR1,spotify:track:0gKyWgzseo8C7kLhZ4lMR1,https://api.spotify.com/v1/tracks/0gKyWgzseo8C7kLhZ4lMR1,https://api.spotify.com/v1/audio-analysis/0gKyWgzseo8C7kLhZ4lMR1,133458,4,7732,8462,Inner City,Soul Dojo,0gKyWgzseo8C7kLhZ4lMR1
7733,0.595,0.416,10,-7.148,0,0.11,0.0184,0.143,0.156,0.34,81.776,audio_features,2GgTngIfCoDteGtVneuuTY,spotify:track:2GgTngIfCoDteGtVneuuTY,https://api.spotify.com/v1/tracks/2GgTngIfCoDteGtVneuuTY,https://api.spotify.com/v1/audio-analysis/2GgTngIfCoDteGtVneuuTY,188182,4,7733,8463,In The Zone,Knuckles & Tails,2GgTngIfCoDteGtVneuuTY
7734,0.716,0.492,1,-7.631,0,0.0548,0.0331,0.943,0.101,0.459,85.979,audio_features,4vrJiLtAsycPuLAkSTVqPk,spotify:track:4vrJiLtAsycPuLAkSTVqPk,https://api.spotify.com/v1/tracks/4vrJiLtAsycPuLAkSTVqPk,https://api.spotify.com/v1/audio-analysis/4vrJiLtAsycPuLAkSTVqPk,171000,4,7734,8464,Ninetofive,KLIM,4vrJiLtAsycPuLAkSTVqPk
7735,0.863,0.552,11,-7.338,0,0.191,0.0735,0.917,0.0608,0.712,94.69,audio_features,5mCZhBTtSRx1Ioy0F6rXDI,spotify:track:5mCZhBTtSRx1Ioy0F6rXDI,https://api.spotify.com/v1/tracks/5mCZhBTtSRx1Ioy0F6rXDI,https://api.spotify.com/v1/audio-analysis/5mCZhBTtSRx1Ioy0F6rXDI,196288,4,7735,8465,Colours - Instrumental,The Last Skeptik,5mCZhBTtSRx1Ioy0F6rXDI
